wavelength_um,frequency_per_um,output_flux,normalized_output_flux
1.3069139966273187,0.7651612903225806,4.1576618660927036e-05,6.757270126184307e-05
1.3172431375881704,0.7591612903225806,4.981072843867347e-05,8.095524794526965e-05
1.327736851122152,0.7531612903225806,0.00027527189019200805,0.00044738763759084117
1.3383991019773769,0.7471612903225806,0.00048006726310054014,0.0007802328039141246
1.3492339832869082,0.7411612903225806,0.0010291675249169381,0.0016726619900660309
1.3602457218078106,0.7351612903225806,0.0020750726848961752,0.0033725269430068994
1.371438683418864,0.7291612903225806,0.0016857974303752668,0.002739854510049054
1.382817378891962,0.7231612903225806,0.00644781209039542,0.010479353401248307
1.3943864699532207,0.7171612903225806,0.009432112525227564,0.015329609344452624
1.406150775650912,0.7111612903225806,0.01757691685764736,0.02856701170464005
1.4181152790484906,0.7051612903225806,0.03745540818503508,0.060874674022164316
1.4302851342622496,0.6991612903225807,0.03151836567279419,0.05122545258522385
1.4426656738644825,0.6931612903225807,0.09861972874036085,0.1602824299648762
1.4552624166744905,0.6871612903225807,0.13044275049742673,0.2120030270624036
1.4680810759613563,0.6811612903225807,0.17337090103276018,0.2817723153131965
1.4811275680840899,0.6751612903225807,0.3515368151686434,0.5713377604767639
1.4944080215966062,0.6691612903225806,0.2555053625015004,0.4152619449868424
1.5079287868469695,0.6631612903225806,0.6081686183887575,0.9884304614177837
1.5216964461024935,0.6571612903225806,0.5481528736015242,0.8908894365790816
1.5357178242346181,0.6511612903225806,0.3076636172611587,0.5000325271247721
1.55,0.6451612903225806,0.615287207474781,1.0
1.5645503179570002,0.6391612903225806,0.149742681867502,0.2433703806098383
1.5793764010597107,0.6331612903225806,0.4848258982800856,0.7879668102801525
1.5944861639748997,0.6271612903225806,0.3868081096170576,0.6286626877951331
1.6098878271707522,0.6211612903225806,0.015865073851259428,0.025784826433125043
1.6255899318300997,0.6151612903225806,0.21572470712036904,0.3506081460814558
1.6416013556449907,0.6091612903225806,0.0023413417578996534,0.0038052826866152886
1.657931329553963,0.6031612903225806,0.08404566554624116,0.13659582797304617
1.6745894554883318,0.5971612903225807,0.05171981086858673,0.08405799802152815
1.6915857251991704,0.5911612903225807,0.007561270575586627,0.01228900988632458
1.7089305402425579,0.5851612903225807,0.02627307618394104,0.04270050777062174
1.7266347332070846,0.5791612903225807,0.0007957299344049094,0.0012932658516836208
1.744709590274651,0.5731612903225807,0.009074854389077546,0.014748972965522772
1.7631668752132863,0.5671612903225807,0.005935378275770493,0.009646516624537116
1.7820188549091744,0.5611612903225807,0.0017569772614319942,0.0028555400471315796
1.8012783265543288,0.5551612903225807,0.001676268052350684,0.0027243668192457743
1.8209586466165413,0.5491612903225807,0.0004196276709169817,0.000682002918018056
1.8410737617294215,0.5431612903225806,0.00017548441079050489,0.00028520731238784535
1.8616382416526542,0.5371612903225806,0.00016139568642369625,0.00026230951084792615
1.8826673144661727,0.5311612903225806,2.5787132648530126e-05,4.191072451248236e-05
1.9041769041769043,0.5251612903225806,2.093313466333161e-05,3.402172905437759e-05
