wavelength_um,frequency_per_um,reference_flux,ring_flux,normalized_transmission
1.3069139966273187,0.7651612903225806,4.636138292381178e-05,4.696745877684938e-05,1.0130728596692986
1.3172431375881704,0.7591612903225806,0.00011640726857935446,4.5997646450350485e-05,0.3951441092271144
1.327736851122152,0.7531612903225806,0.00029428374696170235,0.0002762435575867861,0.9386979758101831
1.3383991019773769,0.7471612903225806,0.0006109750067164367,0.00046272091961354337,0.7573483604515096
1.3492339832869082,0.7411612903225806,0.001109108165142755,0.001007404938963322,0.9083017965462884
1.3602457218078106,0.7351612903225806,0.0021098011752811365,0.00213371494286319,1.0113346071953282
1.371438683418864,0.7291612903225806,0.004182101506078852,0.0016682539556131743,0.39890326745735377
1.382817378891962,0.7231612903225806,0.007412567181466891,0.006451802535322865,0.8703870571930656
1.3943864699532207,0.7171612903225806,0.011675280188251435,0.009517901982587175,0.8152182927622431
1.406150775650912,0.7111612903225806,0.020204455955207368,0.017961324609089724,0.8889783842192734
1.4181152790484906,0.7051612903225806,0.0387992293591375,0.03779857902058586,0.9742095305736792
1.4302851342622496,0.6991612903225807,0.06907687702884548,0.03156772422619315,0.45699408519888557
1.4426656738644825,0.6931612903225807,0.1053637638101705,0.09869215104178736,0.9366801969944515
1.4552624166744905,0.6871612903225807,0.1652671512888794,0.13160663885495252,0.7963266615814667
1.4680810759613563,0.6811612903225807,0.27479857690764614,0.17024585732785624,0.6195296178155689
1.4811275680840899,0.6751612903225807,0.40280622957130774,0.3552422296158297,0.8819184102338766
1.4944080215966062,0.6691612903225806,0.4829220592666923,0.26288609004788305,0.5443654623006255
1.5079287868469695,0.6631612903225806,0.5745398893547646,0.6156350358620301,1.0715270554206726
1.5216964461024935,0.6571612903225806,0.7177641210732786,0.562695572518045,0.7839561159404871
1.5357178242346181,0.6511612903225806,0.7792715076804353,0.3186187037148186,0.4088673852111095
1.55,0.6451612903225806,0.6898853364686235,0.6236098395301182,0.9039325907726122
1.5645503179570002,0.6391612903225806,0.609346041523448,0.1532997366239804,0.2515807540830333
1.5793764010597107,0.6331612903225806,0.5661484643016323,0.490155114734763,0.865771340278013
1.5944861639748997,0.6271612903225806,0.4525771095346935,0.38798667070998133,0.8572830188183417
1.6098878271707522,0.6211612903225806,0.30140569398487566,0.01680007509511409,0.05573907670091033
1.6255899318300997,0.6151612903225806,0.2084916104605061,0.2171511423431743,1.0415341982516297
1.6416013556449907,0.6091612903225806,0.15531607832813202,0.002549972788212501,0.016417957597572374
1.657931329553963,0.6031612903225806,0.10199992042841133,0.08483192362692182,0.8316861745638432
1.6745894554883318,0.5971612903225807,0.060511932370320216,0.051992545914976804,0.8592114625722648
1.6915857251991704,0.5911612903225807,0.04068351738765649,0.009493336148022337,0.2333460024501875
1.7089305402425579,0.5851612903225807,0.029670357776193538,0.02618975936314582,0.8826910534985045
1.7266347332070846,0.5791612903225807,0.018652330438974376,0.001005955313891504,0.05393188358863418
1.744709590274651,0.5731612903225807,0.010643892936161832,0.009381219791320021,0.8813711155857297
1.7631668752132863,0.5671612903225807,0.00670324444145112,0.005943715788679426,0.8866923831577785
1.7820188549091744,0.5611612903225807,0.004078747473098959,0.001931748290526138,0.47361311364991915
1.8012783265543288,0.5551612903225807,0.0019972470570473414,0.001726491017686622,0.8644353794863038
1.8209586466165413,0.5491612903225807,0.0009067364055981799,0.0004408962347005911,0.4862452108225752
1.8410737617294215,0.5431612903225806,0.00044909659993983496,0.0001982358253920052,0.44141021200909264
1.8616382416526542,0.5371612903225806,0.00019624034391955972,0.0001645082474626373,0.8382998326280471
1.8826673144661727,0.5311612903225806,6.933464986901082e-05,2.6723698466611102e-05,0.3854306399051318
1.9041769041769043,0.5251612903225806,2.4592292631140193e-05,2.172288658375376e-05,0.8833209212973895
