wavelength_um,frequency_per_um,reference_flux,ring_flux,normalized_transmission
1.2576064908722109,0.7951612903225806,4.7150494435238216e-05,4.429598503980991e-05,0.939459608438486
1.2602479842807779,0.7934946236559139,5.899660051964242e-05,5.5851781945556005e-05,0.9466949189209746
1.2629005975013579,0.7918279569892474,7.317170801765294e-05,7.465492046213553e-05,1.020270299609854
1.2655644008981424,0.7901612903225806,9.06368872291769e-05,9.028556686510589e-05,0.9961238699296602
1.2682394654302467,0.788494623655914,0.00011261328492036589,9.980850978546965e-05,0.8862942756358533
1.2709258626580116,0.7868279569892473,0.00013982865992338435,0.00012845226017527765,0.9186404292629271
1.2736236647493837,0.7851612903225806,0.0001724683085816151,0.00016977663231217835,0.9843932123439189
1.276332944486379,0.7834946236559139,0.00021114376653375578,0.00021803836785256125,1.0326535868521756
1.279053775271627,0.7818279569892473,0.00025773875345845094,0.0002524586506860042,0.9795137413307234
1.281786231135001,0.7801612903225806,0.00031484472757945897,0.0002901655789460202,0.9216148581455588
1.2845303867403315,0.778494623655914,0.00038426840219375313,0.00037093987516132116,0.965314538077186
1.2872863173922071,0.7768279569892473,0.00046663868893341136,0.000474236599081693,1.0162822121878665
1.290054099042863,0.7751612903225806,0.0005630454817442615,0.0005333813740961278,0.9473148997551012
1.292833808299159,0.7734946236559139,0.000676834146633847,0.0005845193031747015,0.8636078810174366
1.295625522429646,0.7718279569892473,0.0008129464951313304,0.0007513346086574664,0.9242116340462103
1.2984293193717276,0.7701612903225807,0.0009752026642766289,0.0009689942620033739,0.9936337312225657
1.3012452777389114,0.768494623655914,0.0011650991851050903,0.0011437121833482871,0.9816436213927365
1.3040734768281568,0.7668279569892473,0.001384317849913362,0.0012754721016681023,0.9213722858142211
1.3069139966273187,0.7651612903225806,0.0016381484718084429,0.0015167536439548962,0.9258951005097039
1.3097669178226887,0.7634946236559139,0.0019350260115535674,0.0018961113594564197,0.9798893390244897
1.3126323218066338,0.7618279569892473,0.002282038386628785,0.002262850958090932,0.9915919781848199
1.3155102906853382,0.7601612903225807,0.0026821492869370865,0.002432329550237096,0.9068583773779142
1.3184009072866458,0.758494623655914,0.0031375656431333007,0.0027459723070043353,0.8751919861864932
1.3213042551680045,0.7568279569892473,0.0036556107148348086,0.0034911981511965904,0.9550245974028315
1.3242204186245194,0.7551612903225806,0.004249120173626494,0.004225530674010218,0.9944483802169938
1.3271494826971104,0.7534946236559139,0.004929799663586149,0.004631059126165863,0.9394010795962104
1.330091533180778,0.7518279569892473,0.005702811462042364,0.005160039718955163,0.904823831771423
1.333046656632982,0.7501612903225807,0.006570499874011111,0.0063053043833431015,0.9596384604287169
1.3360149403821289,0.748494623655914,0.007541440363918268,0.007317566724316056,0.9703142067298806
1.3389964725361745,0.7468279569892473,0.008632850816234905,0.008202234887707873,0.9501189192662501
1.341991341991342,0.7451612903225806,0.009861951099526284,0.008821541196346282,0.8945026300901068
1.3449996384409573,0.743494623655914,0.011236700288238293,0.010401758031037628,0.9256950674323299
1.3480214523844036,0.7418279569892473,0.012758624787777366,0.012719980408600482,0.9969711171995665
1.351056875136195,0.7401612903225807,0.014435327722295698,0.014118183866004892,0.9780300203506311
1.3541059988351776,0.738494623655914,0.016286569353111957,0.014917787857958727,0.9159564260909441
1.357168916453849,0.7368279569892473,0.018334653663994158,0.017043625335859975,0.9295853441360868
1.3602457218078106,0.7351612903225806,0.020590230396871967,0.020754895262988956,1.0079972328110522
1.363336509565345,0.733494623655914,0.023052145464081724,0.02186989569719853,0.948714111286288
1.366441375257126,0.7318279569892473,0.025722959951883447,0.023942841191318485,0.9307965038279111
1.3695604152860612,0.7301612903225807,0.02862067418356385,0.026365352828546792,0.921199572709149
1.3726937269372694,0.728494623655914,0.031770175818370286,0.03157580202028233,0.99388187842588
1.3758414083881945,0.7268279569892473,0.0351835084123244,0.03619656597642484,1.0287935345227133
1.3790035587188614,0.7251612903225806,0.03885411034107201,0.03745524980324951,0.96399710286652
1.382180277922271,0.723494623655914,0.042774044486073776,0.03963751160673059,0.9266720527126125
1.3853716669149412,0.7218279569892473,0.04695322046245077,0.046169083359312524,0.9832996097942774
1.3885778275475922,0.7201612903225807,0.05141468391178288,0.053517037032622686,1.0408901302290803
1.3917988626159832,0.718494623655914,0.05616958364631317,0.05187396068156422,0.9235240376393478
1.395034875871897,0.7168279569892473,0.061203257249269054,0.05711707117275983,0.9332358070442726
1.3982859720342806,0.7151612903225806,0.06649213289330816,0.06434283601126714,0.9676759221201442
1.4015522568005425,0.713494623655914,0.07203147454880973,0.07544028674067714,1.0473239262866616
1.404833836858006,0.7118279569892473,0.07783733032785607,0.08004041641351596,1.0283037210600665
1.4081308198955258,0.7101612903225807,0.08391749709329653,0.07985936114740745,0.9516413610217975
1.4114433146152678,0.708494623655914,0.09024791845683722,0.086253697787032,0.9557416864776164
1.4147714307446566,0.7068279569892473,0.09678685896231909,0.09990515624892626,1.0322181887090807
1.4181152790484903,0.7051612903225807,0.10351066209393925,0.10718073038812317,1.0354559445369331
1.4214749713412305,0.703494623655914,0.11042430182754413,0.10153633213687667,0.9195107458813885
1.4248506204994635,0.7018279569892474,0.11753071602643593,0.11233128910373417,0.9557611227218912
1.428242340474545,0.7001612903225807,0.12479784023431927,0.12728281933117455,1.0199120360752199
1.4316502463054188,0.698494623655914,0.1321679316577686,0.1406212967071424,1.0639592747147066
1.4350744541316258,0.6968279569892473,0.1395990537250616,0.13926304745045193,0.9975930619467419
1.4385150812064964,0.6951612903225807,0.14708453609595112,0.13907276245588107,0.9455294631731813
1.4419722459105357,0.693494623655914,0.15462359454721625,0.1534479673004501,0.9923968444129841
1.4454460677649983,0.6918279569892474,0.16218130410343345,0.17109341909628076,1.0549515558659184
1.4489366674456647,0.6901612903225807,0.16969186382029763,0.1705472312578129,1.0050407097798224
1.452444166796814,0.688494623655914,0.17710231821031006,0.16544560050401785,0.9341808858060808
1.4559686888454013,0.6868279569892473,0.1843993871282452,0.1802404520445125,0.9774460471452638
1.4595103578154425,0.6851612903225807,0.19158373917596963,0.2015206684400461,1.0518672895038832
1.46306929914261,0.683494623655914,0.198626170912809,0.20675822756522974,1.0409415164932645
1.4666456394890395,0.6818279569892474,0.20546476485790774,0.1978204330945008,0.9627949260852902
1.470239506758359,0.6801612903225807,0.21204746371051722,0.20314001158842723,0.9579931211332466
1.473851030110935,0.678494623655914,0.2183636050878119,0.22574535716900831,1.0338048644975792
1.4774803399793472,0.6768279569892472,0.22442272702285643,0.2362388101635403,1.0526510095364827
1.4811275680840899,0.6751612903225807,0.2302096438987486,0.2242242482599917,0.9740002393583937
1.4847928474495091,0.673494623655914,0.23567637952951445,0.22465513460268527,0.9532356829783658
1.4884763124199742,0.6718279569892474,0.24078169975953856,0.24121028526061947,1.0017799753947618
1.4921780986762936,0.6701612903225806,0.2455249699942187,0.2596036638602887,1.0573411896411251
1.4958983432523727,0.6684946236559139,0.24992895386188912,0.2496292672250507,0.9988009126905559
1.4996371845521246,0.6668279569892472,0.25399502755321224,0.23984012540397387,0.9442709477992718
1.5033947623666344,0.6651612903225806,0.2576911850869177,0.2545036125814631,0.9876302617632052
1.507171217891581,0.6634946236559139,0.2609885721464608,0.2762695626857173,1.0585504200953333
1.5109666937449227,0.6618279569892473,0.2638965848169126,0.2695163868932228,1.021295471027824
1.5147813339848522,0.6601612903225806,0.26644861925804886,0.25267369047577504,0.9483017445516085
1.518615284128021,0.6584946236559139,0.2686575177568068,0.2601022185093878,0.9681553700084307
1.5224686911680445,0.6568279569892473,0.2705008605196923,0.2804993790155548,1.0369629822125264
1.5263417035942886,0.6551612903225806,0.2719556530315562,0.2852991548602055,1.0490649915892758
1.5302344714109422,0.6534946236559139,0.2730347069359477,0.2649732225087596,0.9704745066381641
1.534147146156384,0.6518279569892473,0.2737746476321087,0.26135175069988964,0.9546236401373709
1.538079880922848,0.6501612903225806,0.27419144609003687,0.2815412966352382,1.0268055428059846
1.5420328303763888,0.6484946236559139,0.2742638229015839,0.28977573996589095,1.0565583783533612
1.546006150777159,0.6468279569892473,0.27396697635285217,0.26831622210527206,0.9793743234210014
1.55,0.6451612903225806,0.2733104193994008,0.256048538993251,0.9368414843309567
1.5540145375553511,0.643494623655914,0.2723281372643345,0.2695472574942814,0.989788496341258
1.5580499246104875,0.6418279569892473,0.27103449432543847,0.28730043146099443,1.0600142693129864
1.562106324011086,0.6401612903225806,0.26940612292053595,0.2734940556637553,1.0151738672414106
1.5661839003031326,0.6384946236559139,0.26741447954201464,0.253084644615528,0.9464133918588532
1.570282819755171,0.6368279569892473,0.26506469757348977,0.2590313646655111,0.9772382630987443
1.574403250380904,0.6351612903225806,0.26238818541627035,0.2765909650635935,1.0541288839845853
1.5785453619621488,0.633494623655914,0.2593997695074845,0.2671400774318486,1.0298393014730136
1.5827093260721579,0.6318279569892473,0.2560781565101726,0.24343477401543875,0.9506268606934789
1.5868953160993091,0.6301612903225806,0.25239614169269586,0.24174352937280968,0.9577940762150943
1.5911035072711721,0.6284946236559139,0.24835939115115865,0.2573538099466448,1.0362153359846655
1.5953340766789605,0.6268279569892473,0.2440018474419034,0.25032270306652443,1.0259049498636523
1.5995872033023737,0.6251612903225806,0.23934524783063815,0.23319872909217038,0.9743194452608598
1.6038630680348365,0.623494623655914,0.2343782163734849,0.2218659852593487,0.9466152131894467
1.6081618537091475,0.6218279569892473,0.22908268282635597,0.23240631555975252,1.0145084416350925
1.6124837451235372,0.6201612903225806,0.22347125980626137,0.2366193154957406,1.0588355554127094
1.6168289290681503,0.6184946236559139,0.2175856316603008,0.21546958907831334,0.9902748974468542
1.6211975943519568,0.6168279569892473,0.21145950638988523,0.19881129199332642,0.9401861159496029
1.6255899318300997,0.6151612903225806,0.20509660319354941,0.2037705587180454,0.993534537116382
1.6300061344316887,0.613494623655914,0.1984922524367656,0.20898887327038562,1.0528817659367535
1.6344463971880492,0.6118279569892473,0.19166820175656202,0.18211452654349017,0.9501551372344694
1.638910917261433,0.6101612903225806,0.18467391475666442,0.17553693560657524,0.9505237154790999
1.6433998939742003,0.608494623655914,0.1775538416294802,0.17216398283608128,0.9696438063860848
