wavelength_um,frequency_per_um,output_flux,normalized_output_flux
1.2576064908722109,0.7951612903225806,1.3839547940837735e-07,3.716224166590661e-05
1.2602479842807779,0.7934946236559139,2.6240205687814644e-07,7.04607454883846e-05
1.2629005975013579,0.7918279569892474,5.311734729887941e-07,0.00014263180455107845
1.2655644008981424,0.7901612903225806,9.461595089446199e-07,0.0002540647171150816
1.2682394654302467,0.788494623655914,1.3622978090451878e-06,0.0003658070380412141
1.2709258626580116,0.7868279569892473,1.3066019237976276e-06,0.0003508514632188681
1.2736236647493837,0.7851612903225806,1.257548995952152e-06,0.00033767966911976477
1.276332944486379,0.7834946236559139,1.3827166523200202e-06,0.0003712899482602575
1.279053775271627,0.7818279569892473,1.5124390485374777e-06,0.00040612327560824476
1.281786231135001,0.7801612903225806,1.750693521534944e-06,0.0004700998617031451
1.2845303867403315,0.778494623655914,2.1441648421394092e-06,0.0005757555982012943
1.2872863173922071,0.7768279569892473,2.969977430312369e-06,0.0007975045101139017
1.290054099042863,0.7751612903225806,4.361246660912966e-06,0.001171091014463188
1.292833808299159,0.7734946236559139,6.652320570760756e-06,0.0017862949407488275
1.295625522429646,0.7718279569892473,8.428228310968346e-06,0.0022631653768358725
1.2984293193717276,0.7701612903225807,1.4217109618275448e-05,0.0038176078126512564
1.3012452777389114,0.768494623655914,1.3136861092875107e-05,0.0035275372342495697
1.3040734768281568,0.7668279569892473,1.3366572093112843e-05,0.0035892197092888167
1.3069139966273187,0.7651612903225806,1.439255927846968e-05,0.0038647199199268105
1.3097669178226887,0.7634946236559139,1.560651717467405e-05,0.004190694416375945
1.3126323218066338,0.7618279569892473,1.7764105705616218e-05,0.0047700545713840695
1.3155102906853382,0.7601612903225807,2.1668913748118582e-05,0.005818581739719199
1.3184009072866458,0.758494623655914,2.8528814841702266e-05,0.007660616633732815
1.3213042551680045,0.7568279569892473,3.737351321351614e-05,0.010035613416579334
1.3242204186245194,0.7551612903225806,4.844309299716057e-05,0.013008039978620111
1.3271494826971104,0.7534946236559139,4.6929980185428893e-05,0.012601735782719128
1.330091533180778,0.7518279569892473,8.792578994378136e-05,0.023610015793324782
1.333046656632982,0.7501612903225807,8.405422371174189e-05,0.022570414784999465
1.3360149403821289,0.748494623655914,8.230959897002916e-05,0.022101944524662888
1.3389964725361745,0.7468279569892473,7.917847274094355e-05,0.021261168004294152
1.341991341991342,0.7451612903225806,7.886862210847212e-05,0.02117796626870668
1.3449996384409573,0.743494623655914,8.781572321371403e-05,0.02358046044628871
1.3480214523844036,0.7418279569892473,0.00010550454957627952,0.028330300852073866
1.351056875136195,0.7401612903225807,0.00012801822789138107,0.03437572052843101
1.3541059988351776,0.738494623655914,0.00014797765797063992,0.03973526816170641
1.357168916453849,0.7368279569892473,0.00016527064183143248,0.04437881611649962
1.3602457218078106,0.7351612903225806,0.00014202733899337775,0.038137476147346284
1.363336509565345,0.733494623655914,0.0002801752377499077,0.07523323694223683
1.366441375257126,0.7318279569892473,0.0002474948008555674,0.06645781812937804
1.3695604152860612,0.7301612903225807,0.0002235704132256575,0.06003359185687075
1.3726937269372694,0.728494623655914,0.0002103287774217969,0.05647792029954385
1.3758414083881945,0.7268279569892473,0.00021798173389735149,0.0585329080724032
1.3790035587188614,0.7251612903225806,0.00024201735619154186,0.06498700330806802
1.382180277922271,0.723494623655914,0.0002661710149954014,0.07147279395254587
1.3853716669149412,0.7218279569892473,0.00028647511767542535,0.07692489378868225
1.3885778275475922,0.7201612903225807,0.0003073578670802866,0.08253237304558814
1.3917988626159832,0.718494623655914,0.00033578903761680796,0.09016677002762463
1.395034875871897,0.7168279569892473,0.0003208594222742988,0.08615783869757594
1.3982859720342806,0.7151612903225806,0.0004913651688754598,0.13194239602347532
1.4015522568005425,0.713494623655914,0.0003715779892438024,0.09977689367485196
1.404833836858006,0.7118279569892473,0.00032935912711138944,0.08844019709970824
1.4081308198955258,0.7101612903225807,0.0003444542299135716,0.09249356546625072
1.4114433146152678,0.708494623655914,0.0003860392273609987,0.10366005537924314
1.4147714307446566,0.7068279569892473,0.00042313441959975276,0.11362093346943021
1.4181152790484903,0.7051612903225807,0.0004365623446275356,0.11722662779620556
1.4214749713412305,0.703494623655914,0.00044741573950684064,0.12014100393857999
1.4248506204994635,0.7018279569892474,0.0004747041269825015,0.12746853843882916
1.428242340474545,0.7001612903225807,0.0005056566977242416,0.13577998704251806
1.4316502463054188,0.698494623655914,0.0005768006438077362,0.15488370725594738
1.4350744541316258,0.6968279569892473,0.0007587123347078404,0.20373101244237793
1.4385150812064964,0.6951612903225807,0.000611547121237849,0.1642139035659481
1.4419722459105357,0.693494623655914,0.0006534863115690168,0.17547550208796575
1.4454460677649983,0.6918279569892474,0.0007521966607916312,0.20198141014521104
1.4489366674456647,0.6901612903225807,0.0008637315161569208,0.2319309812365189
1.452444166796814,0.688494623655914,0.0009741013858192801,0.2615677279464619
1.4559686888454013,0.6868279569892473,0.0011187001929143683,0.3003957000510493
1.4595103578154425,0.6851612903225807,0.0013041939654838625,0.3502048732495996
1.46306929914261,0.683494623655914,0.00143883086943441,0.3863578544246251
1.4666456394890395,0.6818279569892474,0.001418140362460459,0.3808019965046767
1.470239506758359,0.6801612903225807,0.0016185140053186693,0.4346067433880791
1.473851030110935,0.678494623655914,0.0013913661928413638,0.3736125408516291
1.4774803399793472,0.6768279569892472,0.0012211636882571912,0.3279094107021574
1.4811275680840899,0.6751612903225807,0.0013610695158536106,0.365477214201468
1.4847928474495091,0.673494623655914,0.0014704302664730214,0.39484299016941826
1.4884763124199742,0.6718279569892474,0.0015441602177087696,0.41464110985910324
1.4921780986762936,0.6701612903225806,0.001673660142447431,0.4494146987033899
1.4958983432523727,0.6684946236559139,0.0018288190651100835,0.49107829498023603
1.4996371845521246,0.6668279569892472,0.001939099605986521,0.5206910549389908
1.5033947623666344,0.6651612903225806,0.0019356309654690888,0.519759648380684
1.507171217891581,0.6634946236559139,0.0019591444271591695,0.5260735319660745
1.5109666937449227,0.6618279569892473,0.0024399067443116556,0.6551688282160506
1.5147813339848522,0.6601612903225806,0.0017156184582725886,0.4606814328427895
1.518615284128021,0.6584946236559139,0.0016116785259897965,0.43277126627706514
1.5224686911680445,0.6568279569892473,0.0017213273104162183,0.4622143856813029
1.5263417035942886,0.6551612903225806,0.0017990467730616864,0.48308377726347085
1.5302344714109422,0.6534946236559139,0.0019280018112476287,0.5177110520385465
1.534147146156384,0.6518279569892473,0.0020608365491707613,0.5533801118476489
1.538079880922848,0.6501612903225806,0.002129429752066801,0.5717989012008718
1.5420328303763888,0.6484946236559139,0.002169011133559001,0.5824273759947858
1.546006150777159,0.6468279569892473,0.0023508294352312447,0.6312496041117226
1.55,0.6451612903225806,0.002774087828190104,0.7449038271651114
1.5540145375553511,0.643494623655914,0.0037240885695908965,1.0
1.5580499246104875,0.6418279569892473,0.0015020391809215882,0.4033306815489064
1.562106324011086,0.6401612903225806,0.0013285007039406578,0.35673176916052723
1.5661839003031326,0.6384946236559139,0.001277588459584164,0.3430607075289059
1.570282819755171,0.6368279569892473,0.0011999299834431528,0.32220769216962236
1.574403250380904,0.6351612903225806,0.0011617040490181113,0.31194318483830485
1.5785453619621488,0.633494623655914,0.00115423176008362,0.3099367102889329
1.5827093260721579,0.6318279569892473,0.0011470768130939465,0.30801544905790373
1.5868953160993091,0.6301612903225806,0.0011317033874652315,0.30388734486772767
1.5911035072711721,0.6284946236559139,0.0011494122575715347,0.30864256746122487
1.5953340766789605,0.6268279569892473,0.001219935952164882,0.32757973645586413
1.5995872033023737,0.6251612903225806,0.0012830276546757539,0.34452125149555685
1.6038630680348365,0.623494623655914,0.00026312585487066646,0.07065510122912348
1.6081618537091475,0.6218279569892473,0.0006868557876393368,0.1844359431319299
1.6124837451235372,0.6201612903225806,0.0007072583912459134,0.1899144926415131
1.6168289290681503,0.6184946236559139,0.0006588070694088464,0.1769042430377048
1.6211975943519568,0.6168279569892473,0.0005951501816411174,0.15981096327859265
1.6255899318300997,0.6151612903225806,0.0005333057353061909,0.1432043640586068
1.6300061344316887,0.613494623655914,0.000498558778053135,0.1338740389055525
1.6344463971880492,0.6118279569892473,0.0004830020272860434,0.12969670786833695
1.638910917261433,0.6101612903225806,0.00045326092680993634,0.12171056577736779
1.6433998939742003,0.608494623655914,0.0003715978116904835,0.09978221643941855
1.6479135288384867,0.6068279569892473,0.00027161955058180797,0.07293584604827115
1.6524520255863542,0.6051612903225806,0.00032678216071531835,0.08774822472904194
1.6570155902004453,0.603494623655914,0.00046048327841661775,0.12364992663619796
1.6616044309451492,0.6018279569892473,0.0003842284406516578,0.10317381916989869
1.6662187583982802,0.6001612903225806,0.0003083174592952397,0.08279004474082886
1.6708587854832915,0.598494623655914,0.00022306173208274226,0.05989699973952186
1.6755247275020269,0.5968279569892473,0.0001588308123115445,0.0426495797142098
1.680216802168022,0.5951612903225806,0.00011860507179455405,0.0318480802962168
1.684935229640366,0.593494623655914,9.174453424620775e-05,0.024635432947365747
1.6896802325581397,0.5918279569892473,7.38563459113112e-05,0.01983205945056902
1.6944520360754307,0.5901612903225806,5.887563342619151e-05,0.015809407409625383
1.6992508678969487,0.588494623655914,3.162510213594862e-05,0.008492038130935952
1.7040769583142465,0.5868279569892473,0.00012657970181908097,0.03398944451876615
1.7089305402425579,0.5851612903225807,0.00018785294760930986,0.050442663781744085
1.7138118492582697,0.583494623655914,0.00010111859596165415,0.027152575475067813
1.7187211236370359,0.5818279569892473,6.031650411994022e-05,0.01619631300191289
1.7236586043925495,0.5801612903225806,4.03307939034212e-05,0.010829708571579885
1.728624535315985,0.578494623655914,2.7719404592238286e-05,0.007443272111888401
1.7336191630161246,0.5768279569892473,1.5875199231496602e-05,0.004262841480496943
1.7386427369601793,0.5751612903225807,6.301493118716651e-06,0.0016920900244348622
1.7436955095153277,0.573494623655914,1.4404002040034228e-06,0.00038677925540359944
1.7487777359909742,0.5718279569892473,7.972618209632213e-08,2.140824005834005e-05
1.753889674681754,0.5701612903225806,8.763094252990069e-06,0.00235308427531645
1.7590315869112918,0.568494623655914,7.290129374134395e-05,0.019575606857640444
1.7642037370767336,0.5668279569892473,0.00011168818211844583,0.029990742709622275
1.769406392694064,0.5651612903225807,3.286564106307233e-05,0.008825150221033204
1.7746398244442325,0.563494623655914,1.3322844535096899e-05,0.0035774778945605093
1.7799043062200959,0.5618279569892473,6.688158913354217e-06,0.0017959183269609866
1.785200115174201,0.5601612903225807,2.386476245038514e-06,0.0006408215595421986
1.790527531767424,0.558494623655914,7.656513686448417e-08,2.0559429625191516e-05
1.7958868398184804,0.5568279569892473,-1.7543755459484218e-07,-4.710885665485517e-05
1.8012783265543288,0.5551612903225807,1.129667008682695e-06,0.00030334053220619093
1.8067022826614862,0.553494623655914,4.679100916326704e-06,0.001256441899511729
1.8121590023382699,0.5518279569892472,1.2686738597275471e-05,0.0034066694065413034
1.8176487833479917,0.5501612903225807,4.168635638994482e-05,0.01119370702682407
1.823171927073123,0.548494623655914,4.947605731621782e-05,0.013285413703695272
1.8287287385704456,0.5468279569892472,9.592001204239778e-06,0.00257566409203138
1.834319526627219,0.5451612903225806,2.8548985031739604e-06,0.0007666032775067916
1.8399446038183798,0.5434946236559139,7.37900521790197e-07,0.00019814258119839985
1.8456042865647948,0.5418279569892472,2.2670025795979822e-07,6.087402426755441e-05
1.8512988951925948,0.5401612903225806,3.9563434139476545e-07,0.00010623655533472642
1.8570287539936103,0.5384946236559139,7.954164468721126e-07,0.00021358687689844384
1.8627941912869306,0.5368279569892472,1.3197525174311934e-06,0.00035438268794347517
1.8685955394816154,0.5351612903225806,1.860301996509764e-06,0.0004995321571296905
1.8744331351405827,0.5334946236559139,2.925142598914156e-06,0.0007854653680364784
1.8803073190456938,0.5318279569892472,6.395597627899262e-06,0.0017173591627553154
1.8862184362640706,0.5301612903225806,1.1146230453731366e-05,0.0029930089592245697
1.8921668362156665,0.5284946236559139,2.625572041287639e-06,0.0007050240595045962
1.8981528727421164,0.5268279569892473,4.2320566106975086e-07,0.00011364006337696781
1.9041769041769043,0.5251612903225806,7.001201523853452e-08,1.8799771791202475e-05
1.9102392934168637,0.5234946236559139,4.397844080373341e-08,1.1809182295727352e-05
1.916340407995055,0.5218279569892472,6.314944736398157e-08,1.69570208076224e-05
1.9224806201550388,0.5201612903225806,7.982579269853518e-08,2.1434987704200683e-05
1.9286603069265866,0.5184946236559139,9.030311810630986e-08,2.4248380890745023e-05
1.9348798502028501,0.5168279569892473,1.2644633293321893e-07,3.395363202844273e-05
